,S1,S2,S3,I1_3hr,I2_3hr,I3_3hr,I1_6hr,I2_6hr,I3_6hr,I1_12hr,I2_12hr,I3_12hr,I1_24hr,I2_24hr,I3_24hr,S1,S2,S3
EDEM2,3.4006193722588653,4.003454742564784,3.6685669786784576,3.3619067283540427,3.609036751993045,3.4269923976066856,3.0739387867602006,3.1888877597204837,3.5427699606503977,3.321133289292065,3.5085354406532345,3.3781255430766954,3.6047554331317904,3.6106916885560802,3.508665379604609,3.4006193722588653,4.003454742564784,3.6685669786784576
EDEM3,6.167270252809405,6.3783518502719,6.392904966905764,6.208924235915566,6.195550286662562,6.193702515452396,6.2582449440496095,6.341807547772408,6.232676484447857,6.629969321254639,6.525588697543179,6.385413987631723,6.260869138893099,6.579826289587334,6.681880744563834,6.167270252809405,6.3783518502719,6.392904966905764
EDF1,5.323544187505701,5.20344214397495,5.063100606947704,4.675342740110518,5.217486055761726,5.04989932724827,4.563024294299575,4.8629691005461275,5.064968185385508,4.573477458039828,5.050920592000259,4.692657058760744,4.467249894472462,4.83965148530394,4.662280396028122,5.323544187505701,5.20344214397495,5.063100606947704
EDIL3,7.315291749598714,7.388507573116,7.479481141793348,7.445546780398911,7.458019668281037,7.396558375312431,7.488372572534983,7.359067385348584,7.17367559202627,7.372224516334064,7.320925646695459,7.178219336942573,7.2062955767445045,7.116327826255171,7.143195262465774,7.315291749598714,7.388507573116,7.479481141793348
EDN1,1.5601292344348092,1.3958964768599245,1.6339479269281778,2.2163495138457865,2.518689078802821,2.775450655520414,2.2067723486569775,2.2618111922453745,1.9185032091541736,1.171292352010518,1.2122409462195753,2.01179714303621,3.780181364475351,2.0451736846948187,1.3084372704852552,1.5601292344348092,1.3958964768599245,1.6339479269281778
EDN2,0.0959666267290538,0.09887181000264846,0.08193083370898185,0.5888804522704489,0.6538923173758086,0.5309424128611459,0.6230368197616544,0.9231580922347831,0.6785643241927848,0.43804918032442797,0.3313955625577782,0.6335948378905215,0.27058388075936063,0.37928287055710275,0.15299275230986864,0.0959666267290538,0.09887181000264846,0.08193083370898185
EDN3,2.033918772133504,1.8293153241197628,2.1718533927666424,1.1669544329258374,1.2082959966684501,1.4072898741728073,1.0889514181732014,1.075290842282825,1.1527252505906291,1.3234047775368862,1.4893422232831697,1.4330823042977388,1.1453439634336529,1.2528986304694816,1.228038492425352,2.033918772133504,1.8293153241197628,2.1718533927666424
EDNRA,1.7974802194927422,1.3828747166806834,1.674126997468234,1.4276853368497096,1.7375082905790302,1.8879201873233482,1.869319431385712,1.4260397424550837,1.6988797211689712,1.5664137365616864,1.591771938453986,1.9358587408214687,2.147199200954076,2.0660439160240265,1.3596504813413863,1.7974802194927422,1.3828747166806834,1.674126997468234
EDNRB,4.607959390733203,4.8683286171515965,5.118751444585257,5.037643113174109,5.398587813336911,4.835435626418781,5.095154984944083,5.4383442992871,5.233938603074994,5.069373073288682,5.0373711464692015,5.152954148474308,6.145787224609757,5.543666737965348,5.374978001798429,4.607959390733203,4.8683286171515965,5.118751444585257
EDRF1,4.712584665313438,4.9086366789359985,4.990706833383946,4.968277421122022,5.007589790009825,5.161702386540568,5.453957401889549,5.800926979330831,5.158679058691401,5.765627404478193,5.425001352208475,5.63410938648836,5.1127189155076564,5.573124489101561,5.547778802071239,4.712584665313438,4.9086366789359985,4.990706833383946
EEA1,5.377850734084677,5.360316820381536,5.169995380134251,5.491953802624097,5.203121479232015,5.305424985783125,5.333937599902717,5.6725987798272275,5.069753377867115,5.413207164312193,5.474439088096046,5.139851611211132,5.250048514268496,5.300078709657856,5.644519652327549,5.377850734084677,5.360316820381536,5.169995380134251
EED,3.3911923526072116,3.330001786407182,3.261492681694536,3.2494516334522223,3.090130772129547,3.155810607362236,3.0038679958492174,3.4685525544785025,3.1639491513216194,3.551714149730637,3.609657828597429,3.485604585553775,3.3944318277040164,3.6526887766525182,3.6046623352918443,3.3911923526072116,3.330001786407182,3.261492681694536
EEF1A1,10.071807644079186,10.182868918114577,10.033080438481514,10.043391858933818,10.294578977914044,10.064547893287251,10.020888376346296,10.071692113392107,10.120483265415253,10.093590358671428,10.18223611994035,10.034493932326104,10.12439281213055,10.269830146578844,10.143342170282908,10.071807644079186,10.182868918114577,10.033080438481514
EEF1A2,9.00309470188666,8.949755964887702,8.969808287782469,8.58778675089697,8.962553346226409,8.995156420046392,8.582619916690112,8.687014765901857,8.918781568531964,8.753370892710468,8.903443393328303,8.643534152848428,8.243869853087697,8.68804455327827,8.647593399987805,9.00309470188666,8.949755964887702,8.969808287782469
EEF1B2,6.393430680654751,6.518898061488861,6.330374891326137,6.0839570773849205,6.584058883450764,6.301670004746201,6.137357257760397,6.256831560545315,6.385577139799054,6.304306345972686,6.462353681923613,6.169386193083879,6.265228792301571,6.434923419133273,6.259350831151884,6.393430680654751,6.518898061488861,6.330374891326137
EEF1D,5.569738264141225,5.787697193954112,5.701598765588763,5.212807981393531,5.838822904483601,5.463389578540553,5.354785149125743,5.603883678288941,5.720106077291958,5.626291938391652,5.760784723175766,5.552413543353643,5.637754807170967,5.854530644041121,5.770497158299991,5.569738264141225,5.787697193954112,5.701598765588763
EEF1E1,3.7445438104936395,3.732867718369119,3.387672894486185,3.707993720267862,3.9016960429941054,3.9081875498137024,3.779038588879501,3.685075324221996,3.9952066019267916,3.942858498201867,3.9956212547850054,3.7424490637089063,3.53906457302556,3.8581016031188864,3.6413412238971654,3.7445438104936395,3.732867718369119,3.387672894486185
EEF1G,7.20304068099111,7.432023572737513,7.216173999645017,7.065001109643436,7.586392659661685,7.249157259038264,7.097444969781716,7.292944916838562,7.347473641915087,7.376941630302742,7.612729749021664,7.171796667925809,7.233002379511894,7.553452406503632,7.230689088753463,7.20304068099111,7.432023572737513,7.216173999645017
EEF2,9.575331425736385,9.713113747632368,9.686822718885296,9.373325636167204,9.852806446425877,9.729929339323439,9.442280225744588,9.683692068267005,9.878476169084175,9.670714416936482,9.935612987130494,9.615136026065722,9.442752488163036,9.808740693571487,9.751883362909252,9.575331425736385,9.713113747632368,9.686822718885296
EEF2K,5.07932112234908,5.150641797256593,5.248599999620625,4.928093151155981,4.8288937005394565,5.1449561776641906,4.93714668432756,5.055951416883027,5.126889527338775,4.807578827740774,5.284870163754933,4.98099244661327,5.007934299883733,5.089430225923183,5.293370929906853,5.07932112234908,5.150641797256593,5.248599999620625
EEFSEC,3.860663162642466,3.862819466322351,3.851972805560432,3.7531093216320155,3.934915429320122,3.7570221241433974,3.4752483720259004,3.7599722053302274,3.8085739384531245,3.592219324697925,3.648796393357029,3.428254237604427,3.456749106708688,3.84003969387262,3.353094914158463,3.860663162642466,3.862819466322351,3.851972805560432
EEPD1,3.83771235870311,3.94927622573587,3.906396063139797,4.088474471938711,4.335474012388346,4.210148756450601,4.323470513879482,4.344995200796885,4.202875291298836,3.998544332918844,4.097066850057109,4.045168143365582,4.095171909456623,4.354379954096759,3.8858499964142164,3.83771235870311,3.94927622573587,3.906396063139797
EFCAB1,2.104840115435623,2.17732396613459,1.7512763842156744,2.4219104395952544,2.2779911225483085,1.983760111525792,1.967875794251982,2.0668253453552485,1.8754239594446052,1.9404183413791811,1.721699092945371,1.7901217161676868,1.890498893863122,1.456297237663383,1.2953447790419659,2.104840115435623,2.17732396613459,1.7512763842156744
EFCAB10,1.4064008371164518,1.1567535022836073,1.1168125320579438,1.41169517926054,1.388370395953403,0.7097603934019768,0.8839298753341563,0.6109010736886172,1.2231427071597754,0.875587955663051,1.0597467884864546,0.7951307248194208,0.695003005822229,1.0160423380956478,1.0209372717779597,1.4064008371164518,1.1567535022836073,1.1168125320579438
EFCAB11,0.4016078017392116,0.1303785636532166,0.23303022280261132,0.3412632652453207,0.495262031357735,0.045130664850922556,0.1901713509972179,0.0,0.15213442163432897,0.43804918032442797,0.14181462158383346,0.12684644967126532,0.3309827356733279,0.16385686266315674,0.41751037469375785,0.4016078017392116,0.1303785636532166,0.23303022280261132
EFCAB12,2.14278469154055,2.627210693351887,2.5266554028513184,1.9656431279300892,2.2779911225483085,2.2283841311269965,1.8317431194028553,2.323893746396598,2.0089792736682464,2.365387243182891,2.4644130084168476,2.442116426214791,2.335871298444075,2.3389618917043844,2.264146487356869,2.14278469154055,2.627210693351887,2.5266554028513184
EFCAB14,5.6731863291495435,5.78646163521043,5.754869344348709,5.603497282123947,5.588004760867615,5.469610471322536,5.571182491633751,5.470435668254946,5.542854478072045,5.546083910594873,5.5141095505552595,5.639439078514656,5.760868983994657,5.81500761702621,5.815899911543509,5.6731863291495435,5.78646163521043,5.754869344348709
EFCAB2,2.389982897765005,2.524236557748522,2.044813843623254,2.4219104395952544,2.4979178834105062,1.972122564974445,2.1544635557794156,2.1802514999416847,2.548154107856343,2.3178708239918384,2.3666723494617,2.044305648034761,2.2756810803785044,2.2686824288724208,2.582450338174719,2.389982897765005,2.524236557748522,2.044813843623254
EFCAB3,0.0,0.3062064733948858,0.26845568261538416,0.1994475414939296,0.16719479560776485,0.17262383184919045,0.1901713509972179,0.5341919738583709,0.1807267481529846,0.27344298328508565,0.38943012575259295,0.4023566957529802,0.4170892416533097,0.12460413324342158,0.5335576542314826,0.0,0.3062064733948858,0.26845568261538416
EFCAB5,1.8350484835937446,2.131347982325518,1.800508620478048,2.3649196865591895,1.5074624923985434,1.372300873561299,2.184586117966645,2.0485556629938184,1.415858104397238,1.8925681906678529,1.9701166544320252,1.855700037468983,1.6627101591031312,2.2042477254232247,2.237013756610947,1.8350484835937446,2.131347982325518,1.800508620478048
EFCAB6,3.4559234111694828,3.4346637863859266,3.6213968171956354,3.63066844901166,3.6496228502852137,3.8616419278748553,4.031925728123624,4.111938945740744,3.806281977929409,3.9091870048731123,3.9139454179474744,4.051179185013136,3.750083041267409,4.544834620647192,4.124776016460305,3.4559234111694828,3.4346637863859266,3.6213968171956354
EFCAB7,1.4674807963875893,1.2600666224820942,1.2644809409233564,1.4591435941770239,1.6078078732338792,1.1215028850903246,1.4653163807881449,1.2612984293471012,1.2231427071597754,1.5562120728450717,1.0597467884864546,1.1035339368540489,1.4339964211933782,1.456297237663383,1.5699648787540503,1.4674807963875893,1.2600666224820942,1.2644809409233564
EFCAB8,0.12658749996467972,0.3062064733948858,0.12121500929336385,0.7753802258969799,0.5964304066512516,0.7375215744565048,0.09821688037620313,0.2760619860392324,0.462703278933658,0.19671057484474844,0.0,0.29837773961352543,0.600022150509619,0.41225546488691195,0.7601069274857364,0.12658749996467972,0.3062064733948858,0.12121500929336385
EFCAB9,0.61100524337328,0.5586638037946804,0.6096631109073785,0.6717772843452391,0.6725487044291208,0.7647586283365048,0.5086290867715916,0.6837365919103536,0.6984751221130416,0.6057050986916552,0.8484077922273455,0.73665366919373,0.9082424214816629,0.7325117604065043,0.7977315089877376,0.61100524337328,0.5586638037946804,0.6096631109073785
EFCC1,2.4087913965755456,2.482118434248132,1.848116090520071,2.5876384786475892,2.589119921656083,2.4791875382620847,2.346553362841171,2.3465028086543307,2.738081502901553,2.450470371589015,2.3076959443787577,2.39247543131234,2.2446173132306844,2.3977676826861156,2.6813774938878554,2.4087913965755456,2.482118434248132,1.848116090520071
EFEMP1,2.9903936412400705,2.4387336398536887,2.6324066217627435,2.3313133645829844,2.2409701584745476,2.840899223807031,2.6836110672210225,2.6367769028957664,2.6691245131902295,2.6459231225319395,2.794787628754078,2.6412099439946606,2.8966105331576273,2.6943568799775237,2.2232536038293054,2.9903936412400705,2.4387336398536887,2.6324066217627435
EFEMP2,2.358080014556159,2.5123277522111023,2.466916245681876,2.5588878246243847,2.7602277922119836,2.8662693258906913,2.596670068681454,2.599613591396611,2.8038923379745273,2.70713961898676,2.728880922974298,2.7187863411865627,3.387338555490446,3.08530724321987,2.820392943358783,2.358080014556159,2.5123277522111023,2.466916245681876
EFHB,0.18594585584000717,0.19140008309439854,0.4336024908269195,0.5009284485591369,0.7796877866878761,0.49885958158509014,0.6008695954636857,0.17862311281802917,0.6984751221130416,0.2981395667144491,0.07264912858301324,0.21515990172663688,0.6243599997537348,0.4444912827336963,0.34311962092240117,0.18594585584000717,0.19140008309439854,0.4336024908269195
EFHC1,0.849957733173921,0.691333810931653,0.9303373551150594,0.8720391079130082,0.8469342579659647,1.2809254631462401,1.3100153310285672,1.3829432923472975,1.5089982724025632,1.0012306738139904,1.275164724485372,0.9575575611905967,1.348923293958879,1.3750028846254108,1.7146723225554419,0.849957733173921,0.691333810931653,0.9303373551150594
EFHC2,1.5375189251863108,1.5200311497520163,1.5500685081531556,1.8752508948202704,1.3308073182897613,1.0787340205099782,1.3767669939728948,1.075290842282825,1.4037811357624184,1.525166974491477,1.4625567220744378,0.9230100725467834,1.5904273427768079,1.742188281046439,1.3470166038764038,1.5375189251863108,1.5200311497520163,1.5500685081531556
EFHD1,2.7262071110536796,2.6436805047625884,2.6923259235992485,2.2163495138457865,3.1039421591728464,2.527694298219863,2.366399663895053,2.8309992324484208,2.7089311399113227,2.3418246490835175,2.653911426710357,2.507698390916768,2.155573390872931,2.701043580686117,2.3489611550250347,2.7262071110536796,2.6436805047625884,2.6923259235992485
EFHD2,6.849716511238332,6.685583431588793,6.5214328091756535,6.508152876390629,6.838608433531795,7.050103778349083,6.680062224946205,6.94988145237029,7.062359028044401,6.847667588479905,7.17568257330959,6.874119753270825,6.353863947727189,6.896915951804727,6.888889334560888,6.849716511238332,6.685583431588793,6.5214328091756535
EFNA1,1.8534720136580634,1.5783100784345625,1.848116090520071,1.998131567870435,2.5743143600398155,2.6050817314209818,2.6941193514856447,3.016320124900751,2.7900405450218524,2.2048663504217343,2.0887172247537964,2.137654350452862,1.9398167434332767,2.213630758051431,2.549746296705553,1.8534720136580634,1.5783100784345625,1.848116090520071
EFNA2,1.657706936363894,1.4468390646289628,1.800508620478048,1.3955258060401665,1.815123286579727,1.9002541860978914,1.743437514464175,1.8623775389944963,2.283977063030817,1.8680345025060325,1.7551931804745453,1.9184266252234263,1.627021398501677,1.456297237663383,1.800576200250017,1.657706936363894,1.4468390646289628,1.800508620478048
EFNA3,4.732629091070167,4.437355774361602,4.691215953047551,4.395375278401984,4.612868359679816,4.6777960896240325,4.777083142531192,4.882440097337333,4.947169148138223,4.476731670040441,4.515515247753843,4.424363733677656,3.658775121240647,4.087206696261279,4.303781524528666,4.732629091070167,4.437355774361602,4.691215953047551
EFNA4,0.12658749996467972,0.0,0.0,0.23622964865893328,0.2687797534904133,0.08889226269511284,0.12952412886706743,0.24430800270882172,0.3664222384544765,0.1431902368149436,0.07264912858301324,0.18631860863364438,0.3309827356733279,0.08425347682109022,0.18173647973792417,0.12658749996467972,0.0,0.0
EFNA5,3.181155892431253,2.8798163775680967,3.137649793606757,3.319685685779858,3.3784819878935304,3.644218265905734,3.27281476149137,3.062573895923087,2.8973006639104293,3.2564439349167933,3.191285038073235,2.9551208063038006,2.8405822839096673,3.198322541535401,3.1822587694978943,3.181155892431253,2.8798163775680967,3.137649793606757
EFNB1,3.59654295216629,3.3568876788083375,3.321752373659503,3.0675141972346887,3.6729743295497483,3.5766622079095876,4.284016584756681,4.646214650409356,4.240709210645947,4.133319479758586,3.7098596361124043,4.192037345541794,3.2993821539041805,3.5341200465682903,3.7957498559259553,3.59654295216629,3.3568876788083375,3.321752373659503
